period,flow,sector,partnerDesc,trade_value_usd
2023,Export,iron_steel_73,Antigua and Barbuda,1778770.467
2023,Export,iron_steel_73,Azerbaijan,37998076.303
2023,Export,iron_steel_73,Argentina,231655995.096
2023,Export,iron_steel_73,Australia,587093220.112
2023,Export,iron_steel_73,Bahamas,9550199.672
2023,Export,iron_steel_73,Bahrain,34844327.466
2023,Export,iron_steel_73,Bangladesh,34437673.016
2023,Export,iron_steel_73,Armenia,19336275.555
2023,Export,iron_steel_73,Barbados,2731873.557
2023,Export,iron_steel_73,Bermuda,494887.551
2023,Export,iron_steel_73,Bhutan,583881.839
2023,Export,iron_steel_73,Bolivia (Plurinational State of),12621274.848
2023,Export,iron_steel_73,Bosnia Herzegovina,279179732.724
2023,Export,iron_steel_73,Botswana,547623.64
2023,Export,iron_steel_73,Brazil,1497760885.807
2023,Export,iron_steel_73,Belize,1583463.908
2023,Export,iron_steel_73,Br. Indian Ocean Terr.,2246.719
2023,Export,iron_steel_73,Solomon Isds,11467.744
2023,Export,iron_steel_73,Br. Virgin Isds,1015553.578
2023,Export,iron_steel_73,Brunei Darussalam,3543450.084
2023,Export,iron_steel_73,Myanmar,1583511.225
2023,Export,iron_steel_73,Burundi,614688.607
2023,Export,iron_steel_73,Belarus,101698418.162
2023,Export,iron_steel_73,Cambodia,40776000.981
2023,Export,iron_steel_73,Cameroon,57750976.281
2023,Export,iron_steel_73,Canada,950639014.427
2023,Export,iron_steel_73,Cabo Verde,16939381.198
2023,Export,iron_steel_73,Cayman Isds,2981800.215
2023,Export,iron_steel_73,Central African Rep.,1644112.994
2023,Export,iron_steel_73,Sri Lanka,22952451.822
2023,Export,iron_steel_73,Chad,4887195.098
2023,Export,iron_steel_73,Chile,270153310.244
2023,Export,iron_steel_73,China,2925675220.395
2023,Export,iron_steel_73,Colombia,129660456.13
2023,Export,iron_steel_73,Comoros,471444.098
2023,Export,iron_steel_73,Congo,108288811.679
2023,Export,iron_steel_73,Dem. Rep. of the Congo,34752729.587
2023,Export,iron_steel_73,Cook Isds,84729.29
2023,Export,iron_steel_73,Costa Rica,35041170.162
2023,Export,iron_steel_73,Cuba,38603157.131
2023,Export,iron_steel_73,Benin,28899682.548
2023,Export,iron_steel_73,Dominica,376426.49
2023,Export,iron_steel_73,Dominican Rep.,95960527.712
2023,Export,iron_steel_73,Ecuador,40183339.888
2023,Export,iron_steel_73,El Salvador,13877275.294
2023,Export,iron_steel_73,Equatorial Guinea,11157568.584
2023,Export,iron_steel_73,Ethiopia,17690635.529
2023,Export,iron_steel_73,Eritrea,2112334.948
2023,Export,iron_steel_73,Faroe Isds,51469052.904
2023,Export,iron_steel_73,Falkland Isds (Malvinas),27753.729
2023,Export,iron_steel_73,South Georgia and the South Sandwich Islands,409.801
2023,Export,iron_steel_73,Fiji,606121.858
2023,Export,iron_steel_73,French Polynesia,44638095.199
2023,Export,iron_steel_73,Fr. South Antarctic Terr.,1559134.395
2023,Export,iron_steel_73,Djibouti,6712758.515
2023,Export,iron_steel_73,Gabon,83494500.146
2023,Export,iron_steel_73,Georgia,45820173.998
2023,Export,iron_steel_73,Gambia,2714002.331
2023,Export,iron_steel_73,State of Palestine,1980843.269
2023,Export,iron_steel_73,Ghana,35902702.545
2023,Export,iron_steel_73,Gibraltar,18559890.334
2023,Export,iron_steel_73,Kiribati,87155.657
2023,Export,iron_steel_73,Greenland,50617769.521
2023,Export,iron_steel_73,Grenada,1344215.675
2023,Export,iron_steel_73,Guam,629765.444
2023,Export,iron_steel_73,Guatemala,24961679.569
2023,Export,iron_steel_73,Guinea,57614074.6
2023,Export,iron_steel_73,Guyana,19633477.663
2023,Export,iron_steel_73,Haiti,1479202.588
2023,Export,iron_steel_73,Holy See (Vatican City State),17.3
2023,Export,iron_steel_73,Honduras,9939393.842
2023,Export,iron_steel_73,"China, Hong Kong SAR",138158160.663
2023,Export,iron_steel_73,Iceland,193814622.599
2023,Export,iron_steel_73,Indonesia,595725064.698
2023,Export,iron_steel_73,Iran,42330087.905
2023,Export,iron_steel_73,Iraq,178872621.619
2023,Export,iron_steel_73,Israel,366155548.205
2023,Export,iron_steel_73,Côte d'Ivoire,138885462.799
2023,Export,iron_steel_73,Jamaica,14245009.518
2023,Export,iron_steel_73,Japan,629351789.575
2023,Export,iron_steel_73,Kazakhstan,285111255.559
2023,Export,iron_steel_73,Jordan,45285550.393
2023,Export,iron_steel_73,Kenya,21287550.155
2023,Export,iron_steel_73,Rep. of Korea,516129609.347
2023,Export,iron_steel_73,Kuwait,131509169.731
2023,Export,iron_steel_73,Kyrgyzstan,46097925.106
2023,Export,iron_steel_73,Lao People's Dem. Rep.,3537198.366
2023,Export,iron_steel_73,Lebanon,33812187.549
2023,Export,iron_steel_73,Lesotho,38342.324
2023,Export,iron_steel_73,Liberia,14115759.345
2023,Export,iron_steel_73,Libya,67317495.622
2023,Export,iron_steel_73,"China, Macao SAR",2992225.291
2023,Export,iron_steel_73,Madagascar,24783609.769
2023,Export,iron_steel_73,Malawi,948432.932
2023,Export,iron_steel_73,Malaysia,328997767.572
2023,Export,iron_steel_73,Maldives,2939083.04
2023,Export,iron_steel_73,Mali,13597198.029
2023,Export,iron_steel_73,Mauritania,28593834.792
2023,Export,iron_steel_73,Mauritius,17994372.031
2023,Export,iron_steel_73,Mexico,1950327934.432
2023,Export,iron_steel_73,"Other Asia, nes",253567773.114
2023,Export,iron_steel_73,Mongolia,12737705.746
2023,Export,iron_steel_73,Rep. of Moldova,65803326.299
2023,Export,iron_steel_73,Montenegro,22010700.867
2023,Export,iron_steel_73,Montserrat,343859.202
2023,Export,iron_steel_73,Morocco,737917483.021
2023,Export,iron_steel_73,Mozambique,25863610.646
2023,Export,iron_steel_73,Oman,85021264.401
2023,Export,iron_steel_73,Namibia,11287651.085
2023,Export,iron_steel_73,Nauru,142801.248
2023,Export,iron_steel_73,Nepal,1954973.844
2023,Export,iron_steel_73,Curaçao,19160536.002
2023,Export,iron_steel_73,Aruba,14573849.679
2023,Export,iron_steel_73,Sint Maarten,3691980.042
2023,Export,iron_steel_73,Bonaire,9094961.029
2023,Export,iron_steel_73,New Caledonia,31629586.067
2023,Export,iron_steel_73,Vanuatu,297008.488
2023,Export,iron_steel_73,New Zealand,78662922.401
2023,Export,iron_steel_73,Nicaragua,5096541.073
2023,Export,iron_steel_73,Niger,3022093.892
2023,Export,iron_steel_73,Nigeria,72899605.731
2023,Export,iron_steel_73,"Other Africa, nes",11376678.12
2023,Export,iron_steel_73,Norway,2939577859.343
2023,Export,iron_steel_73,N. Mariana Isds,51754.887
2023,Export,iron_steel_73,United States Minor Outlying Islands,11234.923
2023,Export,iron_steel_73,FS Micronesia,2356.803
2023,Export,iron_steel_73,Marshall Isds,3526590.01
2023,Export,iron_steel_73,Palau,44682.24
2023,Export,iron_steel_73,Pakistan,26936235.797
2023,Export,iron_steel_73,Panama,55329786.88
2023,Export,iron_steel_73,Papua New Guinea,6285992.542
2023,Export,iron_steel_73,Paraguay,6134122.893
2023,Export,iron_steel_73,Peru,93272979.576
2023,Export,iron_steel_73,Philippines,54513717.629
2023,Export,iron_steel_73,Pitcairn,97491.504
2023,Export,iron_steel_73,Guinea-Bissau,3961918.52
2023,Export,iron_steel_73,Timor-Leste,9338.348
2023,Export,iron_steel_73,Qatar,216476091.728
2023,Export,iron_steel_73,Russian Federation,447307734.863
2023,Export,iron_steel_73,Rwanda,8299747.181
2023,Export,iron_steel_73,Saint Barthélemy,418304.247
2023,Export,iron_steel_73,Saint Helena,14653.352
2023,Export,iron_steel_73,Saint Kitts and Nevis,94210.724
2023,Export,iron_steel_73,Anguilla,130308.006
2023,Export,iron_steel_73,Saint Lucia,2334570.56
2023,Export,iron_steel_73,Saint Pierre and Miquelon,1304275.778
2023,Export,iron_steel_73,Saint Vincent and the Grenadines,3453449.553
2023,Export,iron_steel_73,San Marino,850497.252
2023,Export,iron_steel_73,Sao Tome and Principe,1666470.22
2023,Export,iron_steel_73,Saudi Arabia,871959473.749
2023,Export,iron_steel_73,Senegal,77554659.565
2023,Export,iron_steel_73,Serbia,713778588.633
2023,Export,iron_steel_73,Seychelles,19385911.79
2023,Export,iron_steel_73,Sierra Leone,8269027.885
2023,Export,iron_steel_73,India,825152451.668
2023,Export,iron_steel_73,Singapore,433051031.427
2023,Export,iron_steel_73,Viet Nam,120398601.423
2023,Export,iron_steel_73,Somalia,2861706.229
2023,Export,iron_steel_73,South Africa,395462986.802
2023,Export,iron_steel_73,Zimbabwe,1151756.276
2023,Export,iron_steel_73,South Sudan,716663.901
2023,Export,iron_steel_73,Sudan,1746045.044
2023,Export,iron_steel_73,Suriname,12991002.78
2023,Export,iron_steel_73,Eswatini,17045.22
2023,Export,iron_steel_73,Switzerland,4017989897.79
2023,Export,iron_steel_73,Syria,1758955.981
2023,Export,iron_steel_73,Tajikistan,1700028.401
2023,Export,iron_steel_73,Thailand,227798461.047
2023,Export,iron_steel_73,Togo,19286239.189
2023,Export,iron_steel_73,Tokelau,64075.978
2023,Export,iron_steel_73,Tonga,1474.051
2023,Export,iron_steel_73,Trinidad and Tobago,14980315.77
2023,Export,iron_steel_73,United Arab Emirates,793863877.272
2023,Export,iron_steel_73,Tunisia,235045685.191
2023,Export,iron_steel_73,Türkiye,2070659359.211
2023,Export,iron_steel_73,Turkmenistan,13446814.682
2023,Export,iron_steel_73,Turks and Caicos Isds,989819.712
2023,Export,iron_steel_73,Uganda,14304351.81
2023,Export,iron_steel_73,Ukraine,450721954.257
2023,Export,iron_steel_73,North Macedonia,95218869.558
2023,Export,iron_steel_73,Egypt,402304074.018
2023,Export,iron_steel_73,United Kingdom,6499595411.951
2023,Export,iron_steel_73,United Rep. of Tanzania,11474776.077
2023,Export,iron_steel_73,Bunkers,34197989.42
2023,Export,iron_steel_73,Special Categories,69917245.735
2023,Export,iron_steel_73,USA,9407027136.749
2023,Export,iron_steel_73,Burkina Faso,15657166.834
2023,Export,iron_steel_73,Uruguay,35213683.866
2023,Export,iron_steel_73,Uzbekistan,43879806.26
2023,Export,iron_steel_73,Venezuela,6598824.278
2023,Export,iron_steel_73,Wallis and Futuna Isds,833822.699
2023,Export,iron_steel_73,Samoa,546460.939
2023,Export,iron_steel_73,Yemen,4015944.474
2023,Export,iron_steel_73,Zambia,7366346.216
2023,Export,iron_steel_73,"Areas, nes",575995939.096
2023,Export,aluminum_76,Afghanistan,43732.991
2023,Export,aluminum_76,Albania,58546542.083
2023,Export,aluminum_76,Antarctica,49323.946
2023,Export,aluminum_76,Algeria,243980592.711
2023,Export,aluminum_76,Andorra,16677167.986
2023,Export,aluminum_76,Angola,18276937.099
2023,Export,aluminum_76,Antigua and Barbuda,1044421.465
2023,Export,aluminum_76,Azerbaijan,6500399.178
2023,Export,aluminum_76,Argentina,59998828.14
2023,Export,aluminum_76,Australia,161381352.673
2023,Export,aluminum_76,Bahamas,2790719.123
2023,Export,aluminum_76,Bahrain,9200446.716
2023,Export,aluminum_76,Bangladesh,3425229.839
2023,Export,aluminum_76,Armenia,20104871.419
2023,Export,aluminum_76,Barbados,1030847.228
2023,Export,aluminum_76,Bermuda,419350.922
2023,Export,aluminum_76,Bhutan,28421.654
2023,Export,aluminum_76,Bolivia (Plurinational State of),3591155.756
2023,Export,aluminum_76,Bosnia Herzegovina,143863086.539
2023,Export,aluminum_76,Botswana,92223.563
2023,Export,aluminum_76,Brazil,278914504.975
2023,Export,aluminum_76,Belize,363242.739
2023,Export,aluminum_76,Br. Indian Ocean Terr.,61447.273
2023,Export,aluminum_76,Solomon Isds,156.784
2023,Export,aluminum_76,Br. Virgin Isds,945011.648
2023,Export,aluminum_76,Brunei Darussalam,566690.374
2023,Export,aluminum_76,Myanmar,107214.166
2023,Export,aluminum_76,Burundi,759473.547
2023,Export,aluminum_76,Belarus,23191637.804
2023,Export,aluminum_76,Cambodia,855446.242
2023,Export,aluminum_76,Cameroon,8696627.501
2023,Export,aluminum_76,Canada,421294711.136
2023,Export,aluminum_76,Cabo Verde,10118569.231
2023,Export,aluminum_76,Cayman Isds,742895.337
2023,Export,aluminum_76,Central African Rep.,474508.246
2023,Export,aluminum_76,Sri Lanka,4114873.164
2023,Export,aluminum_76,Chad,766367.053
2023,Export,aluminum_76,Chile,58550624.858
2023,Export,aluminum_76,China,769134857.338
2023,Export,aluminum_76,Colombia,39994837.804
2023,Export,aluminum_76,Comoros,436598.988
2023,Export,aluminum_76,Congo,5308334.289
2023,Export,aluminum_76,Dem. Rep. of the Congo,3891744.549
2023,Export,aluminum_76,Costa Rica,8216111.46
2023,Export,aluminum_76,Cuba,25027850.452
2023,Export,aluminum_76,Benin,3724775.135
2023,Export,aluminum_76,Dominica,386005.328
2023,Export,aluminum_76,Dominican Rep.,40915991.024
2023,Export,aluminum_76,Ecuador,9213164.146
2023,Export,aluminum_76,El Salvador,2980729.204
2023,Export,aluminum_76,Equatorial Guinea,2382116.78
2023,Export,aluminum_76,Ethiopia,4114546.962
2023,Export,aluminum_76,Eritrea,2211599.804
2023,Export,aluminum_76,Faroe Isds,6048352.014
2023,Export,aluminum_76,Falkland Isds (Malvinas),9694.654
2023,Export,aluminum_76,South Georgia and the South Sandwich Islands,40.007
2023,Export,aluminum_76,Fiji,126656.694
2023,Export,aluminum_76,French Polynesia,7569323.561
2023,Export,aluminum_76,Fr. South Antarctic Terr.,78806.724
2023,Export,aluminum_76,Djibouti,566097.311
2023,Export,aluminum_76,Gabon,4544411.794
2023,Export,aluminum_76,Georgia,16949263.029
2023,Export,aluminum_76,Gambia,345456.496
2023,Export,aluminum_76,State of Palestine,188711.326
2023,Export,aluminum_76,Ghana,6297529.277
2023,Export,aluminum_76,Gibraltar,5734599.863
2023,Export,aluminum_76,Greenland,7286234.931
2023,Export,aluminum_76,Grenada,1154244.52
2023,Export,aluminum_76,Guam,11959.804
2023,Export,aluminum_76,Guatemala,6925344.675
2023,Export,aluminum_76,Guinea,2362955.879
2023,Export,aluminum_76,Guyana,174295.403
2023,Export,aluminum_76,Haiti,313789.524
2023,Export,aluminum_76,Honduras,2179262.728
2023,Export,aluminum_76,"China, Hong Kong SAR",168561535.591
2023,Export,aluminum_76,Iceland,97351686.426
2023,Export,aluminum_76,Indonesia,74973652.661
2023,Export,aluminum_76,Iran,4745125.452
2023,Export,aluminum_76,Iraq,7291609.671
2023,Export,aluminum_76,Israel,190843232.5
2023,Export,aluminum_76,Côte d'Ivoire,22503402.617
2023,Export,aluminum_76,Jamaica,5055868.267
2023,Export,aluminum_76,Japan,318321290.056
2023,Export,aluminum_76,Kazakhstan,30539441.364
2023,Export,aluminum_76,Jordan,15134274.247
2023,Export,aluminum_76,Kenya,6657971.457
2023,Export,aluminum_76,Rep. of Korea,294630130.851
2023,Export,aluminum_76,Kuwait,14716581.185
2023,Export,aluminum_76,Kyrgyzstan,12241706.303
2023,Export,aluminum_76,Lao People's Dem. Rep.,131099.495
2023,Export,aluminum_76,Lebanon,16905164.448
2023,Export,aluminum_76,Lesotho,178977.972
2023,Export,aluminum_76,Liberia,261544.61
2023,Export,aluminum_76,Libya,18467348.149
2023,Export,aluminum_76,"China, Macao SAR",361195.657
2023,Export,aluminum_76,Madagascar,5331488.197
2023,Export,aluminum_76,Malawi,122117.157
2023,Export,aluminum_76,Malaysia,262998132.877
2023,Export,aluminum_76,Maldives,2049668.238
2023,Export,aluminum_76,Mali,3070693.868
2023,Export,aluminum_76,Mauritania,2098734.841
2023,Export,aluminum_76,Mauritius,5199043.977
2023,Export,aluminum_76,Mexico,513497663.742
2023,Export,aluminum_76,"Other Asia, nes",118180762.388
2023,Export,aluminum_76,Mongolia,4428569.674
2023,Export,aluminum_76,Rep. of Moldova,14112562.416
2023,Export,aluminum_76,Montenegro,13531017.064
2023,Export,aluminum_76,Morocco,320939555.055
2023,Export,aluminum_76,Mozambique,6497981.354
2023,Export,aluminum_76,Oman,6919026.508
2023,Export,aluminum_76,Namibia,426502.634
2023,Export,aluminum_76,Nepal,383632.799
2023,Export,aluminum_76,Curaçao,4437706.33
2023,Export,aluminum_76,Aruba,2238344.779
2023,Export,aluminum_76,Sint Maarten,2427427.912
2023,Export,aluminum_76,Bonaire,2724424.353
2023,Export,aluminum_76,New Caledonia,10359639.532
2023,Export,aluminum_76,Vanuatu,134106.554
2023,Export,aluminum_76,New Zealand,24239085.644
2023,Export,aluminum_76,Nicaragua,1887859.483
2023,Export,aluminum_76,Niger,236897.31
2023,Export,aluminum_76,Nigeria,20266101.491
2023,Export,aluminum_76,"Other Africa, nes",4259417.409
2023,Export,aluminum_76,Norway,764227490.267
2023,Export,aluminum_76,N. Mariana Isds,4146.665
2023,Export,aluminum_76,United States Minor Outlying Islands,5356.605
2023,Export,aluminum_76,Marshall Isds,306432.472
2023,Export,aluminum_76,Pakistan,117073507.071
2023,Export,aluminum_76,Panama,13065400.015
2023,Export,aluminum_76,Papua New Guinea,47281.504
2023,Export,aluminum_76,Paraguay,3499428.859
2023,Export,aluminum_76,Peru,19233211.161
2023,Export,aluminum_76,Philippines,30642900.118
2023,Export,aluminum_76,Guinea-Bissau,977651.536
2023,Export,aluminum_76,Timor-Leste,344.925
2023,Export,aluminum_76,Qatar,13028846.957
2023,Export,aluminum_76,Russian Federation,119925999.57
2023,Export,aluminum_76,Rwanda,1790823.704
2023,Export,aluminum_76,Saint Barthélemy,189700.453
2023,Export,aluminum_76,Saint Kitts and Nevis,1186.152
2023,Export,aluminum_76,Anguilla,31.357
2023,Export,aluminum_76,Saint Lucia,319791.405
2023,Export,aluminum_76,Saint Pierre and Miquelon,447210.311
2023,Export,aluminum_76,Saint Vincent and the Grenadines,1953072.802
2023,Export,aluminum_76,San Marino,12528704.365
2023,Export,aluminum_76,Sao Tome and Principe,547376.02
2023,Export,aluminum_76,Saudi Arabia,127953524.937
2023,Export,aluminum_76,Senegal,12560698.69
2023,Export,aluminum_76,Serbia,543126332.277
2023,Export,aluminum_76,Seychelles,1236069.046
2023,Export,aluminum_76,Sierra Leone,275089.432
2023,Export,aluminum_76,India,784431181.333
2023,Export,aluminum_76,Singapore,65549660.144
2023,Export,aluminum_76,Viet Nam,71405685.48
2023,Export,aluminum_76,Somalia,199286.082
2023,Export,aluminum_76,South Africa,103551950.63
2023,Export,aluminum_76,Zimbabwe,448647.148
2023,Export,aluminum_76,South Sudan,40437.284
2023,Export,aluminum_76,Sudan,1213125.539
2023,Export,aluminum_76,Suriname,6546818.188
2023,Export,aluminum_76,Eswatini,42725.248
2023,Export,aluminum_76,Switzerland,2851522562.497
2023,Export,aluminum_76,Syria,1362014.295
2023,Export,aluminum_76,Tajikistan,377666.282
2023,Export,aluminum_76,Thailand,274207907.013
2023,Export,aluminum_76,Togo,1183257.806
2023,Export,aluminum_76,Tokelau,7967.868
2023,Export,aluminum_76,Trinidad and Tobago,1935239.996
2023,Export,aluminum_76,United Arab Emirates,155357264.413
2023,Export,aluminum_76,Tunisia,140213764.64
2023,Export,aluminum_76,Türkiye,984023378.179
2023,Export,aluminum_76,Turkmenistan,1601739.087
2023,Export,aluminum_76,Turks and Caicos Isds,6629482.813
2023,Export,aluminum_76,Uganda,2396688.28
2023,Export,aluminum_76,Ukraine,181956773.075
2023,Export,aluminum_76,North Macedonia,67937070.905
2023,Export,aluminum_76,Egypt,66199661.252
2023,Export,aluminum_76,United Kingdom,3926222775.862
2023,Export,aluminum_76,United Rep. of Tanzania,3761468.001
2023,Export,aluminum_76,Bunkers,938389.315
2023,Export,aluminum_76,Special Categories,90785644.55
2023,Export,aluminum_76,USA,2684914697.71
2023,Export,aluminum_76,Burkina Faso,4405481.75
2023,Export,aluminum_76,Uruguay,11087688.78
2023,Export,aluminum_76,Uzbekistan,10695874.543
2023,Export,aluminum_76,Venezuela,5228732.382
2023,Export,aluminum_76,Wallis and Futuna Isds,92287.358
2023,Export,aluminum_76,Samoa,367.631
2023,Export,aluminum_76,Yemen,1365301.099
2023,Export,aluminum_76,Zambia,384278.882
2023,Export,aluminum_76,"Areas, nes",6355757.961
2023,Export,cement_2523,Albania,1285700.834
2023,Export,cement_2523,Algeria,279808.531
2023,Export,cement_2523,Andorra,7616617.268
2023,Export,cement_2523,Angola,2008082.343
2023,Export,cement_2523,Antigua and Barbuda,24466.946
2023,Export,cement_2523,Azerbaijan,1016451.973
2023,Export,cement_2523,Argentina,2102286.427
2023,Export,cement_2523,Australia,7095567.279
2023,Export,cement_2523,Bahrain,31304.889
2023,Export,cement_2523,Armenia,1179.234
2023,Export,cement_2523,Bosnia Herzegovina,47871200.242
2023,Export,cement_2523,Brazil,1673639.178
2023,Export,cement_2523,Belarus,673655.219
2023,Export,cement_2523,Cambodia,1887.895
2023,Export,cement_2523,Cameroon,16879810.935
2023,Export,cement_2523,Canada,4580963.361
2023,Export,cement_2523,Cabo Verde,15425449.497
2023,Export,cement_2523,Sri Lanka,18222.336
2023,Export,cement_2523,Chad,1747.33
2023,Export,cement_2523,Chile,289745.711
2023,Export,cement_2523,China,176452.387
2023,Export,cement_2523,Colombia,2168982.295
2023,Export,cement_2523,Comoros,9158.345
2023,Export,cement_2523,Congo,1194836.426
2023,Export,cement_2523,Dem. Rep. of the Congo,178589.894
2023,Export,cement_2523,Costa Rica,450595.991
2023,Export,cement_2523,Cuba,170593.913
2023,Export,cement_2523,Benin,10415.861
2023,Export,cement_2523,Dominica,3998.531
2023,Export,cement_2523,Dominican Rep.,1485314.915
2023,Export,cement_2523,Ecuador,1517379.936
2023,Export,cement_2523,Equatorial Guinea,281893.217
2023,Export,cement_2523,Ethiopia,196551.928
2023,Export,cement_2523,Faroe Isds,369156.082
2023,Export,cement_2523,French Polynesia,240499.01
2023,Export,cement_2523,Djibouti,89376.583
2023,Export,cement_2523,Gabon,776988.818
2023,Export,cement_2523,Georgia,2592.324
2023,Export,cement_2523,Gambia,2667.49
2023,Export,cement_2523,Ghana,965898.34
2023,Export,cement_2523,Gibraltar,2870553.014
2023,Export,cement_2523,Greenland,166059.202
2023,Export,cement_2523,Guatemala,8854.509
2023,Export,cement_2523,Guinea,2957531.343
2023,Export,cement_2523,Guyana,4251286.547
2023,Export,cement_2523,Honduras,13387.187
2023,Export,cement_2523,"China, Hong Kong SAR",165325.972
2023,Export,cement_2523,Iceland,410263.482
2023,Export,cement_2523,Indonesia,183472.903
2023,Export,cement_2523,Iran,123295.353
2023,Export,cement_2523,Iraq,21070.682
2023,Export,cement_2523,Israel,26148368.268
2023,Export,cement_2523,Côte d'Ivoire,3097994.624
2023,Export,cement_2523,Japan,2182853.196
2023,Export,cement_2523,Kazakhstan,1980517.124
2023,Export,cement_2523,Jordan,540.634
2023,Export,cement_2523,Kenya,30.965
2023,Export,cement_2523,Rep. of Korea,348290.125
2023,Export,cement_2523,Kuwait,1956246.325
2023,Export,cement_2523,Kyrgyzstan,6528.922
2023,Export,cement_2523,Lebanon,46168.008
2023,Export,cement_2523,Libya,799760.335
2023,Export,cement_2523,Madagascar,130155.548
2023,Export,cement_2523,Malaysia,1226024.538
2023,Export,cement_2523,Maldives,2088.95
2023,Export,cement_2523,Mali,670.387
2023,Export,cement_2523,Mauritania,3747.677
2023,Export,cement_2523,Mauritius,36617.162
2023,Export,cement_2523,Mexico,4933826.729
2023,Export,cement_2523,"Other Asia, nes",626115.25
2023,Export,cement_2523,Rep. of Moldova,940288.858
2023,Export,cement_2523,Montenegro,20195995.616
2023,Export,cement_2523,Morocco,2804432.341
2023,Export,cement_2523,Mozambique,350735.427
2023,Export,cement_2523,Oman,33986.435
2023,Export,cement_2523,Namibia,812401.446
2023,Export,cement_2523,Curaçao,33696.655
2023,Export,cement_2523,Aruba,38818.625
2023,Export,cement_2523,Bonaire,26058.574
2023,Export,cement_2523,New Caledonia,2464.211
2023,Export,cement_2523,New Zealand,233168.802
2023,Export,cement_2523,Niger,627.136
2023,Export,cement_2523,Nigeria,5915974.195
2023,Export,cement_2523,"Other Africa, nes",1562117.425
2023,Export,cement_2523,Norway,44456559.413
2023,Export,cement_2523,Pakistan,1499.72
2023,Export,cement_2523,Panama,10606.164
2023,Export,cement_2523,Papua New Guinea,39431.704
2023,Export,cement_2523,Paraguay,122560.717
2023,Export,cement_2523,Peru,333560.557
2023,Export,cement_2523,Philippines,38978.652
2023,Export,cement_2523,Guinea-Bissau,1049876.148
2023,Export,cement_2523,Qatar,1288987.891
2023,Export,cement_2523,Russian Federation,79562.021
2023,Export,cement_2523,Rwanda,4666.755
2023,Export,cement_2523,Saint Barthélemy,53866.64
2023,Export,cement_2523,Saint Pierre and Miquelon,4733.794
2023,Export,cement_2523,Sao Tome and Principe,321155.162
2023,Export,cement_2523,Saudi Arabia,747693.197
2023,Export,cement_2523,Senegal,363460.878
2023,Export,cement_2523,Serbia,40709170.188
2023,Export,cement_2523,India,695470.895
2023,Export,cement_2523,Singapore,565920.933
2023,Export,cement_2523,Viet Nam,41519.634
2023,Export,cement_2523,South Africa,1547565.612
2023,Export,cement_2523,Sudan,39.173
2023,Export,cement_2523,Suriname,900721.63
2023,Export,cement_2523,Switzerland,68821592.083
2023,Export,cement_2523,Thailand,347052.626
2023,Export,cement_2523,Togo,19972.113
2023,Export,cement_2523,Trinidad and Tobago,924907.446
2023,Export,cement_2523,United Arab Emirates,2346565.743
2023,Export,cement_2523,Tunisia,175010.088
2023,Export,cement_2523,Türkiye,1072247.553
2023,Export,cement_2523,Turkmenistan,4307.774
2023,Export,cement_2523,Uganda,21552.927
2023,Export,cement_2523,Ukraine,5257206.229
2023,Export,cement_2523,North Macedonia,12496826.774
2023,Export,cement_2523,Egypt,9364569.408
2023,Export,cement_2523,United Kingdom,438930487.622
2023,Export,cement_2523,United Rep. of Tanzania,26911.695
2023,Export,cement_2523,Bunkers,2668.83
2023,Export,cement_2523,Special Categories,67079466.186
2023,Export,cement_2523,USA,230842961.831
2023,Export,cement_2523,Uruguay,74145.833
2023,Export,cement_2523,Uzbekistan,8266.299
2023,Export,cement_2523,Venezuela,17499.649
2023,Export,cement_2523,Yemen,124239.927
2023,Export,cement_2523,Zambia,10272.052
2023,Export,cement_2523,"Areas, nes",795900.116
2023,Import,iron_steel_72,Afghanistan,680.118
2023,Import,iron_steel_72,Albania,121752553.529
2023,Import,iron_steel_72,Algeria,292040168.36
2023,Import,iron_steel_72,Andorra,2943613.253
2023,Import,iron_steel_72,Angola,5809.656
2023,Import,iron_steel_72,Antigua and Barbuda,121689.214
2023,Import,iron_steel_72,Azerbaijan,8448992.683
2023,Import,iron_steel_72,Argentina,15480080.011
2023,Import,iron_steel_72,Australia,164955959.294
2023,Import,iron_steel_72,Bahamas,39387.372
2023,Import,iron_steel_72,Bahrain,1922907.57
2023,Import,iron_steel_72,Bangladesh,316.812
2023,Import,iron_steel_72,Armenia,235443313.93
2023,Import,iron_steel_72,Barbados,27899.974
2023,Import,iron_steel_72,Bermuda,12768.701
2023,Import,iron_steel_72,Bhutan,21733366.877
2023,Import,iron_steel_72,Bolivia (Plurinational State of),522058.115
2023,Import,iron_steel_72,Bosnia Herzegovina,114340378.848
2023,Import,iron_steel_72,Bouvet Island,37077.782
2023,Import,iron_steel_72,Brazil,1949022852.639
2023,Import,iron_steel_72,Brunei Darussalam,2964.839
2023,Import,iron_steel_72,Burundi,29.194
2023,Import,iron_steel_72,Cambodia,117.858
2023,Import,iron_steel_72,Cameroon,398849.718
2023,Import,iron_steel_72,Canada,195122862.522
2023,Import,iron_steel_72,Cabo Verde,132006.679
2023,Import,iron_steel_72,Cayman Isds,5851.826
2023,Import,iron_steel_72,Sri Lanka,152850.573
2023,Import,iron_steel_72,Chile,14166709.319
2023,Import,iron_steel_72,China,4674712769.011
2023,Import,iron_steel_72,Colombia,153388480.435
2023,Import,iron_steel_72,Comoros,33065.194
